date,user,text
2021-04-30 01:13:15,2aht2,@JoeBiden America is getting back on track better than Trump’s Presidency.
2021-04-30 01:12:56,brucelee0124,@JoeBiden https://t.co/Ttsy1JosI7
2021-04-30 01:12:43,LangPagination,"@JoeBiden Minh la nguoi Thang than, it noi, song noi tam.....Tìm bạn lâu dài....nghiem tuc ....Hay tim hieu sau nhe"
2021-04-30 01:12:35,peretzdavid1,@JoeBiden BACK TO COMMUNISM
2021-04-30 01:12:12,BdxGliwbVBFTbOg,@JoeBiden How many 100 days can you be in office
2021-04-30 01:11:33,gopal_div,@JoeBiden https://t.co/QpQ5x4x9eR
2021-04-30 01:11:32,quigdette,@JoeBiden Yes. We. Are. Thank you @POTUS @JoeBiden. #100DaysWithBiden
2021-04-30 01:11:10,cindralaluna,@JoeBiden @boytoy1814 Thank you Sir
2021-04-30 01:11:05,Miss_JQueen,@JoeBiden What are you going to do for the black community?
2021-04-30 01:10:40,AlineOdom13,@JoeBiden Trump won!
2021-04-30 01:10:27,4_macks,@JoeBiden Thank You 💕
2021-04-30 01:09:58,TheGoddamnJefe,@JoeBiden @IrishPatty54 Ridin’ with Biden. 😎
2021-04-30 01:09:07,rodolfoconher,@JoeBiden Congrats
2021-04-30 01:08:42,JerseyCampfires,@JoeBiden Tell companies and sports to make it mandatory to enter stadiums and airplanes you have to be vaccinated
2021-04-30 01:08:30,AlbaneseKerri,@JoeBiden That’s exactly what someone with dementia might say!
2021-04-30 01:08:23,MeetMrSmart,"@JoeBiden You forgot the word 'slowly', Mr. President."
2021-04-30 01:07:56,Mubarak71696595,@JoeBiden Wish you all the best
2021-04-30 01:07:44,AnneTimes,"@JoeBiden My loving friend @JoeBiden Woke up. It’s warm spring with sunny 🌞.Thanks great work&amp;help me,continue. I like peanut butter by made in USA 🇺🇸 and American Orange 🍊 and corn 🌽 fm Chicago. Hope many American Products has Benefits! Joe, Pls wonderful day with @WhiteHouse @nytimes https://t.co/j0fzbDZDjX"
2021-04-30 01:06:21,sleepyfuccer,@JoeBiden how?
2021-04-30 01:04:11,irynalternative,@JoeBiden Ail most a 100 years of economic failures without a recovery
2021-04-30 01:03:19,rosita29peru,@JoeBiden We love you
2021-04-30 01:03:04,irynalternative,@JoeBiden What is on truck?
2021-04-30 01:02:00,therion_master,"@JoeBiden 👍🏻 I believe in you, sir!"
2021-04-30 01:01:05,pervase1,"@JoeBiden We applaud your efforts, but don't bring in government waste and corruption. We all know how wasteful is medicare, medicaid, govt procurement, and who makes tons of money robbing the govt."
2021-04-30 00:59:24,Jay58402716,@JoeBiden What happened to the STIMULUS HELP every month? That's a promise you assure us we'll get in your first 100 days.
2021-04-30 00:59:08,Pamela10509905,"@JoeBiden Two million more unemployed this month and you say we are getting back on tract?
https://t.co/15SKTfshnq"
2021-04-30 00:58:40,Pmagster,@JoeBiden @andreacatlvr Canada is cheering for you
2021-04-30 00:58:38,Colejt51,@JoeBiden BULLSHIT
2021-04-30 00:57:54,Oceans52115197,@JoeBiden Just fuvk up China
2021-04-30 00:57:22,sharongolli,@JoeBiden You are the best 👌 💓 ❤ 💗
2021-04-30 00:57:10,LoudmouthK11,@JoeBiden 🙄they're still killing my people though😒
2021-04-30 00:57:01,BruemmerPaul,@JoeBiden You’re freaking JOKE!!
2021-04-30 00:56:14,missy22961,@JoeBiden Liar liar pants on fire
2021-04-30 00:55:53,cooper_malice,@JoeBiden Hopefully it won’t take 4 years to undo what the 🍊 did!
2021-04-30 00:55:39,Elizabe25833633,@JoeBiden I am so glad
2021-04-30 00:55:19,Rainbow_sign4u,@JoeBiden I trust you! https://t.co/J4b5GBFuyE
2021-04-30 00:55:18,Ani71781933,"@JoeBiden Not with immigration, increasing staffing in US embassies @POTUS @SecBlinken @USEmbassyTurkey @VP @StateDept"
2021-04-30 00:53:16,RichPoo92172178,"@JoeBiden A miracle, after 4 years of Hell. Thank you."
2021-04-30 00:52:04,BHluv0313,@JoeBiden Thank you Mr. President!!
2021-04-30 00:51:43,JonBoyle,@JoeBiden https://t.co/IdEv2Lsiyq
2021-04-30 00:51:04,StashkaLee,@JoeBiden #ThankYouJoe
2021-04-30 00:51:01,RJ_MacReadyIV,@JoeBiden Please just stop.
2021-04-30 00:51:00,fireplug2005,"@JoeBiden Congratulations, Mr. President"
2021-04-30 00:50:53,thebobbyjohns,"@JoeBiden Damn Joe, if this is what you call getting back on track we are toast."
2021-04-30 00:50:50,AStoneburr,@JoeBiden https://t.co/jtBlIDCFy8
2021-04-30 00:50:32,JosephConwell7,"@JoeBiden By deficit spending our future away.

Learn something from the country of Greece. 

Give up some of that massive federal power and stop doing some things, for the love of our children.

You are very radical, almost what Obama would have looked like without resistance."
2021-04-30 00:49:59,christianaxcon,@JoeBiden May GOD ALMIGHTY BLESS AMERICA ND BIDENS. ADMINISTRATION....
2021-04-30 00:49:52,wickedsweetlucy,@JoeBiden https://t.co/xUE92dr94o
2021-04-30 00:49:40,bethannfarmer,@JoeBiden Thank you!
2021-04-30 00:49:39,lastewart04,@JoeBiden Yes!!!
2021-04-30 00:49:11,Jimbo_Wise,@JoeBiden Reality. https://t.co/JAY7oTHCPJ
2021-04-30 00:48:29,MarisaDenaro2,@JoeBiden Thank You so much President Biden!!! You did fantastic!!!!
2021-04-30 00:46:00,hoangminhtelco,@JoeBiden 100 days in—and America is seeing more Covid deaths.
2021-04-30 00:45:20,FFree65,"@JoeBiden You’re right, we are getting back on track. Something I’d like to hear much more about from your administration is voting rights. Republicans are doing everything they can to disenfranchise 
Black and Brown voters. I want to know what you are going to do about it!"
2021-04-30 00:45:10,DiegoCo49118077,@JoeBiden #Please help Myanmar.. Mr.President
2021-04-30 00:45:06,LisaWil36693060,"@JoeBiden Please help me win a contest that @stickermule is having. All I need to know is do you like Lima Beans? There’s no correct answer, yes or no works. With your help I could win $500! I desperately need $500 so pretty please let me know if you like Lima Beans or not! Thank you"
2021-04-30 00:44:24,TotallyRight1,@JoeBiden Thanks to TRUMP !
2021-04-30 00:44:22,mateolaporte,@JoeBiden We won’t get anymore funny memes now though
2021-04-30 00:44:15,DeonPeter,@JoeBiden Why are you not banning the fights from India? 32 flights per week come the US. Why? ??
2021-04-30 00:42:27,HarveyLVL,@JoeBiden America was on track before you took over
2021-04-30 00:42:19,fitzy232006,@JoeBiden Hahaha...oh you’re serious...
2021-04-30 00:42:04,InvestmentLink_,@JoeBiden Win a real election
2021-04-30 00:40:48,DjM27SHXXxOkJ0a,@JoeBiden 6666666666666666
2021-04-30 00:40:38,Sankarachary9,@JoeBiden CONGRATULATIONS FROM MY CORE OF HEART.
2021-04-30 00:40:26,WeGetCollege,"@JoeBiden @joncoopertweets Finally, a train analogy. 🤗"
2021-04-30 00:40:21,supermason114,@JoeBiden Lmaooooo shoulda posted this april 1st
2021-04-30 00:40:10,SaintGe52221109,@JoeBiden https://t.co/ViTRJBxM5I
2021-04-30 00:39:18,DavidAJ98293246,"@JoeBiden 100 days in and inflation. Is out of control, Everything from Food to clothes to lumber to gasoline is spiraling sky high. The only people you are fooling is the one you see in the mirror"
2021-04-30 00:38:17,OFFICIALSEVANNI,@JoeBiden Where?
2021-04-30 00:37:32,SHAHZAHMED1,@JoeBiden Sir please direct help to indian people's please dont support of through indian government
2021-04-30 00:37:07,jo20662367,@JoeBiden You failed to fulfill your 100 days immigration policy. Just lip service so far sir when our careers and lives are in jeopardy. Not even fixing basic things like @USCIS processing delays which is causing havoc in our lives. #GCBacklog #RemoveCountryCaps #H4EADdelays #485Delays
2021-04-30 00:36:14,JozelleW,"@JoeBiden We couldn’t have done it without you, Mr. President."
2021-04-30 00:34:35,Lewis1398850778,@JoeBiden so you were actually out of track right？
2021-04-30 00:34:28,bigwez_les,@JoeBiden Thank you for allowing us to exhale!
2021-04-30 00:33:34,cassie_danforth,@JoeBiden Lmao what a joke! You're destroying this country! How do you sleep at night?
2021-04-30 00:33:17,AlfuquanLane,@JoeBiden Bull shit
2021-04-30 00:31:53,DeduceMe221B,"@JoeBiden Thank you, President!"
2021-04-30 00:31:29,zYObUXdKuSbkxEa,"@JoeBiden ياسيد بايدن انا احبك في الله 
تحياتي لك"
2021-04-30 00:31:20,OnseySeyon,"@JoeBiden choo choo? choo choo whoo whoo?       
clakkity clakkity clakkity clakkity clakkity clakkity clakkith woo wooo!"
2021-04-30 00:31:19,DTNotExonerated,@JoeBiden Thank you for your leadership
2021-04-30 00:30:46,vickygramajo10,@JoeBiden Wooohoooooo 👏🏻👏🏻👏🏻👏🏻
2021-04-30 00:30:37,gold82107919,@JoeBiden You are awesome
2021-04-30 00:28:13,like_clarence,@JoeBiden Banter era
2021-04-30 00:27:52,Judith4JustUS,@JoeBiden Glad you are in office but watch the spending and stop the border children disaster--close the border all the way down.
2021-04-30 00:27:21,windowtothesoul,@JoeBiden Back better...
2021-04-30 00:27:20,bozinger,@JoeBiden THANK YOU Mr. President!!! ❤
2021-04-30 00:25:43,PenSissi,@JoeBiden ♥️
2021-04-30 00:24:46,housewivehunny,@JoeBiden You’ve made a mess out of China oh sorry I mean American no freedom it’s only on track because you’re trying to get our rights taken away
2021-04-30 00:24:25,dubstepqueen94,"@JoeBiden 100 days in and your still blind and not seeing america as it still is homeless shelters packed to full copasity employers chosing not to hire certain workers regardless of job history, I used all of my stimulus checks to help my mother who is just hanging by a string"
2021-04-30 00:24:05,SandandDeath1,@JoeBiden Thank you Mr. President. God bless you
2021-04-30 00:24:01,Icon_Dunga254,@JoeBiden bottom up👏👏👏🔥
2021-04-30 00:22:48,ChaseZedlitz,@JoeBiden Thank you President Biden! We love you! 💙🇺🇸
2021-04-30 00:21:49,GodLove81067371,@JoeBiden 👎👎👎👎👎👎👎👎
2021-04-30 00:20:27,PnwLuna,@JoeBiden #ThankYouJoe
2021-04-30 00:18:54,jjlittlejohn,@JoeBiden Love it!  🇺🇸
2021-04-30 00:18:51,ZacharySavoie3,@JoeBiden The dementia is really setting in hey Joe
2021-04-30 00:18:37,ScottHo79125608,@JoeBiden On track with what ????????//
2021-04-30 00:18:24,douggystylez,@JoeBiden Stop imprisoning children and then you can say that!!!!
2021-04-30 00:17:48,yewan111111,@JoeBiden fake news.  next
2021-04-30 00:17:09,jacklou27559630,@JoeBiden America is always a legend country!
2021-04-30 00:16:20,biglakekayaker,"@JoeBiden Thank you Joe, a real President!"
2021-04-30 00:15:34,streettacolobby,"@JoeBiden In just one hundred days you have completely fucking derailed the train in a hellbent attempt to micromanage everyone's lives. 

Live look at this tweet ⬇️ https://t.co/HvGoqGQJ01"
2021-04-30 00:14:34,Oscarmeneses871,"@JoeBiden Please help the people in Colombia, our government is killing us!!! SOS Colombia!!"
2021-04-30 00:13:56,DonnaKearns15,@JoeBiden Which track? Gotta love that open border track bringing lots of unknowns. Some humanitarian effort you got going there. Hunter overseeing the effort?
2021-04-30 00:13:37,Sumfun_Ron,@JoeBiden https://t.co/wNLxvt8Z3L
2021-04-30 00:12:16,Rick845Sweet,@JoeBiden That’s a lie.
2021-04-30 00:12:15,PeggyCher63,@JoeBiden @Juliethewarrior Happy to have you! You are doing a great job!
2021-04-30 00:11:56,ccrystlblh,@JoeBiden Thank you for everything
2021-04-30 00:11:29,misskayy_bayy,@JoeBiden 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
2021-04-30 00:11:11,NiklasNorman1,@JoeBiden To where?  Hell?
2021-04-30 00:10:34,TraciLively2,@JoeBiden Whats going on with helping people on social security raise there check amount because its not enough
2021-04-30 00:09:53,sladecullen1,@JoeBiden Thank you!
2021-04-30 00:09:26,julenemayallen,@JoeBiden Thank you for your leadership
2021-04-30 00:08:39,Jasonbrand10,@JoeBiden 100 days in and the country is more divided than it has been in 50 years thanks to your race baiting 🙄
2021-04-30 00:08:18,chsantoscostaes,@JoeBiden https://t.co/nAJRBRnC0u
2021-04-30 00:07:54,ScottHo79125608,@JoeBiden If anyone is creating a bad economy it's you. jobs everywhere no one to work. You can't go anywhere without a help wanted sign. I can't hire anyone to work. That's your fault the gov's fault.!!!!!!!!!!!!!!!!!!!!!!
2021-04-30 00:07:09,Mexiprince,@JoeBiden Congratulations on 100 days of transformation. A kickstarter to the Road to recovery
2021-04-30 00:06:41,MvplayersI,@JoeBiden Bullshit Joe
2021-04-30 00:05:15,nileshjparikh,@JoeBiden Mr. president thank you so much
2021-04-30 00:04:51,Eslam48340577,"@JoeBiden The people of Egypt will destroy the dam that is funded by them to put pressure on Egypt, we are the Pharaohs👌💪💪"
2021-04-30 00:04:47,Mohamme65469508,@JoeBiden Mr. President you are great.
2021-04-30 00:04:28,esteve_george,@JoeBiden Please set in a dry place اقعد في حته ناشفه  😂😂😂
2021-04-30 00:04:26,tammyellis1985,"@JoeBiden Yes I am proud of your accomplishment &amp; hope people find their career out there, slow down the Unemployment $$$"
2021-04-30 00:03:56,hexen220,@JoeBiden when has america not been the worlds biggest hegemon?
2021-04-30 00:03:48,IreneKendall19,@JoeBiden Thank you https://t.co/MmTleguCKv
2021-04-30 00:02:10,juliolugo13,"@JoeBiden Los niños de Venezuela 🇻🇪 te piden no más Sanciones, ellos solo quieren alimentarse, crecer y vivir con dignidad, ellos no son amenaza sino futuro"
2021-04-30 00:01:37,Kingcrypto6t,@JoeBiden You need to stop taking credit for Trump administration accomplishments.
2021-04-30 00:01:22,TemplarioCastro,@JoeBiden #bidengenocida https://t.co/fc0jiw40AK
2021-04-30 00:00:30,JakeMachel717,@JoeBiden You’re a joke
2021-04-30 00:00:30,Roni19502,"@JoeBiden Doesn’t seem that way to me. I voted for you, because I thought you were the most middle of the road candidate, but I see now that I was wrong. Disappointing."
2021-04-29 23:59:38,WingenderSam,@JoeBiden Go vegan.
2021-04-29 23:59:35,TheHaydenGroup,"@JoeBiden Thank you.  But I too ask, for how long.  Evil must be confronted.  Put on the Armor of God.  The Prayers of the Faithful will be with us.  And nothing can defeat us."
2021-04-29 23:57:27,PhilliesFan1969,@JoeBiden What a joke
2021-04-29 23:57:19,WhisperJadoon,@JoeBiden Great president.. we Love you.. great America we wanna see back too
2021-04-29 23:57:05,mbalmr9,@JoeBiden https://t.co/YAIxzLF0Gv
2021-04-29 23:56:21,Nsecurityaddict,"@JoeBiden Thank you, Sir."
2021-04-29 23:56:08,patriot1752,"@JoeBiden We are not getting back on track, we are going off the rails, with wreckless  spending, and  draconian  taxation that will trickle down in the months and years ahead."
2021-04-29 23:55:16,suarez561,@JoeBiden I am so grateful that I get to open my Twitter and only read some positivities
2021-04-29 23:55:02,nkele657,@JoeBiden 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂yea right😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
2021-04-29 23:53:19,AlbertLevy0105,"@JoeBiden Nothing enrages the left more than minorities like Tim Scott who don’t ‘obey’: Cruz

https://t.co/gmGcy0D3RJ

Explore the Fox News apps that are right for you at https://t.co/HFQVnMOQa1."
2021-04-29 23:52:21,AlbertLevy0105,"@JoeBiden You and your discusting administration are the ultimate racists!

Nothing enrages the left more than minorities like Tim Scott who don’t ‘obey’: Cruz

https://t.co/gmGcy0D3RJ

Explore the Fox News apps that are right for you at https://t.co/HFQVnMOQa1."
2021-04-29 23:50:49,hrimoli,"@JoeBiden Finally! Next year God help us here in Brazil to do the same!
Congratulations, Mr. President!"
2021-04-29 23:50:39,AudreyP98963267,@JoeBiden If back on track means our economy getting worse every day sure...........
2021-04-29 23:50:33,Damian24638747,@JoeBiden Fixed election you belong in Gitmo waiting for the chair
2021-04-29 23:50:18,kkastanek_,@JoeBiden Thank you Joe.
2021-04-29 23:50:03,dkeeley2,"@JoeBiden @JoeBiden is “full of s*** , man!”"
2021-04-29 23:49:09,catskillmtnonni,@JoeBiden Thank you Mr. President
2021-04-29 23:48:57,TeflonD73437877,@JoeBiden Hundred days at 100 lies per day = FUJ
2021-04-29 23:48:47,BologneseBanter,@JoeBiden Thanks sleepy Joe!
2021-04-29 23:48:31,WhitePigKiller1,@JoeBiden Butcher Biden! Do you admit that the USA commited genocide against Indians?
