date,user,text,retweets,favourites
2020-08-24 16:39:00,JoeBiden,"Yesterday, Jacob Blake was shot seven times in the back by police. His kids watched from the car. Today, we woke to grieve yet again.

We need a full and transparent investigation. https://t.co/9X7l25nq8d",22663,106199
2020-08-24 00:37:00,JoeBiden,President Obama and I established a White House office to prepare our nation for future pandemics. Donald Trump eliminated it — and we've been paying the price every single day.,39212,214589
2020-08-23 22:50:00,JoeBiden,"As president, the first step I will take will be to get control of the virus that's ruined so many lives.
 
Because I understand something this president doesn't. 
 
We will never get our economy back on track until we deal with this virus.",16610,105468
2020-08-23 20:35:00,JoeBiden,".@DrBiden and I are keeping everyone in the path of storms Laura and Marco in our prayers. Please take steps to prepare, heed the warnings of local authorities, and stay safe. https://t.co/nXl5j4iewe",3810,17234
2020-08-23 19:30:00,JoeBiden,"America is at an inflection point. 

We can choose the path of becoming angrier, less hopeful, and more divided.

Or we can choose a different path, and together, take this chance to heal, to be reborn, to unite. A path of hope and light.",10842,61362
2020-08-23 18:02:17,JoeBiden,"31 years after they joined hands to demand freedom from Soviet oppression, citizens of the Baltic states formed a human chain in solidarity with Belarusians fighting to throw off the chains of dictatorship.

We stand with the people of Belarus as we stood with the Baltic nations. https://t.co/i1wVnU0wkZ",8851,39261
2020-08-23 16:25:00,JoeBiden,"I give you my word: If you entrust me with the presidency, I will draw on the best of us, not the worst. I will be an ally of the light, not of the darkness.",24804,213773
2020-08-23 14:49:00,JoeBiden,"In times as challenging as these, I believe there is only one way forward: As a united America. https://t.co/ZRssx1GB2o",4724,26674
2020-08-22 23:45:00,JoeBiden,"If I'm elected, I promise I'll work as hard for those who didn't support me as I will for those who did. https://t.co/s4WIuSfLRL",14131,96489
2020-08-22 21:45:00,JoeBiden,We can be the generation that finally wipes out the stain of racism from our national character. I believe the American people are up to it. https://t.co/h4qNoQPmDp,6249,34711
2020-08-22 19:45:00,JoeBiden,"Love is more powerful than hate. 

Hope is more powerful than fear. 

Light is more powerful than darkness.  

This is our moment. This is our mission.",42168,263295
2020-08-22 17:45:00,JoeBiden,It will be the work of the next president to restore the promise of America — for everyone. That’s my commitment to you. https://t.co/UTclDfd8Jm,4253,23501
2020-08-22 16:19:02,JoeBiden,"America is a nation of immigrants. Each new generation that comes to our country makes us stronger. That became even truer yesterday when @luisanaperezf, part of our campaign team in Florida, became a U.S. citizen.

Thanks for choosing us, Luisana. https://t.co/K842eGj5tK",3418,23283
2020-08-22 15:15:00,JoeBiden,We can’t take four more years of Donald Trump. https://t.co/qGIng24mli,7596,42223
2020-08-22 14:25:00,JoeBiden,"To everyone celebrating the Hindu festival of Ganesh Chaturthi in the U.S., India, and around the world, may you overcome all obstacles, be blessed with wisdom, and find a path toward new beginnings.",18531,145390
2020-08-22 00:35:00,JoeBiden,"I have always believed you can define America in one word: Possibilities. 
 
In America, everyone should be given the opportunity to go as far as their dreams and God-given ability will take them.",9330,72563
2020-08-21 23:59:00,JoeBiden,"Together, we can and will rebuild our economy. And when we do, we'll not only build it back — we'll build it back better. https://t.co/ieky2t09KE",4020,21526
2020-08-21 23:16:00,JoeBiden,Donald Trump has failed to protect the American people — and that is unforgivable. https://t.co/cyYCdmeX6T,6212,32294
2020-08-21 22:58:00,JoeBiden,.@DrBiden and I are keeping all those affected by the wildfires in California in our prayers. Please heed the warnings from local officials and stay safe. https://t.co/F9QaGQIbcV,4806,25286
2020-08-21 22:17:00,JoeBiden,"Brayden — When I was growing up, my mom always told me that bravery resides in every heart and that someday it will be summoned. Well, you summoned yours last night and showed the whole world that your stutter doesn't define you. I couldn't be prouder. https://t.co/61eAOjraHq",27689,207904
2020-08-21 21:38:00,JoeBiden,"Folks, it's been a big week. To celebrate, and to help elect Democrats up-and-down the ballot, @KamalaHarris, @DrBiden, @DouglasEmhoff and I are hosting a grassroots fundraiser.

We'd love to see you there. Chip in to join us: https://t.co/j21aLLRH7H https://t.co/caN5dsqBeg",1921,9416
2020-08-21 17:17:00,JoeBiden,"I give you my word: if you entrust me with the presidency, I will draw on the best of us instead of the worst. I will be an ally of the light instead of the darkness, and we will once again be united in our love for America and for each other.

Join us: https://t.co/gnaFCAUzju https://t.co/OBaF3qRu24",9139,44786
2020-08-21 15:18:00,JoeBiden,"Donald Trump continues to cozy up to Russia while Putin persecutes civil society and journalists. 

Now, opposition leader Alexei Navalny is in a coma after being poisoned. It's unacceptable. 

Unlike Trump, I'll defend our democratic values and stand up to autocrats like Putin. https://t.co/OLjoGDaG4f",10058,42873
2020-08-21 04:17:00,JoeBiden,"You placed your faith in our campaign and I can’t thank you enough. I’m grateful for your support and honored to be the Democratic nominee.

With 75 days left, we’ve got to get to work. Chip in to help us win: https://t.co/Kkref2smgA",2614,15968
2020-08-21 04:08:39,JoeBiden,"May history be able to say that the end of this chapter of American darkness began here, tonight as love and hope and light joined the battle for the soul of the nation. https://t.co/Pdk8c75ATr",11105,59323
2020-08-21 03:51:33,JoeBiden,"Character is on the ballot. Compassion is on the ballot. Decency, science, democracy.

They are all on the ballot. https://t.co/eRVvX6eD2M",6358,35774
2020-08-21 03:48:31,JoeBiden,"This campaign isn't just about winning votes. 

It's about winning the heart, and yes, the soul of America. https://t.co/0wpuAEUzum",4596,29445
2020-08-21 03:38:28,JoeBiden,"Our president has failed in his most basic duty to this nation. 

He failed to protect us.
He failed to protect America.
And that is unforgivable.",18011,117498
2020-08-21 03:36:16,JoeBiden,"Who we are as a nation, what we stand for, and who we want to be — that's on the ballot this November.",18947,153913
2020-08-21 03:17:36,JoeBiden,It is with great honor and humility that I accept this nomination for President of the United States of America.,42549,485847
2020-08-21 02:48:00,JoeBiden,I love you girls so much. I couldn’t be prouder to be your Pop. #DemConvention https://t.co/SyIBZuP8mW,8127,82693
2020-08-21 02:41:00,JoeBiden,".@StephenCurry30 and @ayeshacurry: Thank you for your support. When I’m president, you and your family are welcome at the White House any time.

And, Riley and Ryan, the Vice President will be @KamalaHarris. I think you’ll really like her. #DemConvention https://t.co/0sueYneJF4",7470,53034
2020-08-21 02:18:00,JoeBiden,"Beau is with me every single day. If he was here tonight, he would remind me ‘just be who you are.’ I’m a better person because of him. #DemConvention https://t.co/MMP6gCDeJS",8996,65099
2020-08-21 01:33:00,JoeBiden,"John Lewis was a dear friend. He was the best of who we are and what we can become. And he held onto the promise of this country until his final breath. We miss you, John. #DemConvention https://t.co/fRAr5Mijst",6975,36987
2020-08-21 00:45:57,JoeBiden,"We’ve been tested. This is a critical moment. Tonight, we’ll take the next step to restore leadership to this country and the White House.   Watch live: https://t.co/ASV0vXUeQi",2606,11085
2020-08-21 00:45:00,JoeBiden,"I’m inspired to see folks from across the country coming together for the #DemConvention. 

I'm more confident than ever we can beat Donald Trump — but we have to stand together. If you're with us, chip in today: https://t.co/K6ESiCUYp1",1030,5846
2020-08-21 00:30:00,JoeBiden,"As our Muslim friends and neighbors mark the start of the Islamic New Year and honor the sacrifice made during the holy month of #Muharram, let us all recommit to standing together in the struggle for compassion, equality, and justice.",11136,76199
2020-08-21 00:05:00,JoeBiden,It's the honor of my life to be the Democratic nominee for President of the United States. Tune in at 9 PM ET as I deliver my acceptance speech: https://t.co/xk0GcSpr50 https://t.co/8CyUWC4K6j,1953,12332
2020-08-20 23:35:00,JoeBiden,"I first ran for Senate when I was 29 years old, and I’m as optimistic about our future now as I was then. 

It’s time to set our nation on a new path. One where we finally live up to our highest ideals and everyone has a fair shot to get ahead.",6314,47622
2020-08-20 23:02:00,JoeBiden,"Folks, it's the final night of the #DemConvention and @TeamJoe is hosting an after party that you won't want to miss.

Sign up to join us: https://t.co/GfzjO7Rx6J",1506,7535
2020-08-20 21:00:00,JoeBiden,"The story of this campaign has had its ups and downs, but through its course we’ve brought our party and nation together. Now, it’s time for the final chapter.

Let’s do this. https://t.co/FDEszl2lpD",3819,15553
2020-08-20 20:05:00,JoeBiden,"From my days as a public defender to my time as Vice President — I’ve dedicated my entire life to serving this country, and I’m not done yet. https://t.co/1Ojc7u7dS0",6099,31705
2020-08-20 19:20:00,JoeBiden,"Tonight, I'll officially accept the nomination to be President of the United States of America. Before my speech, join us for a Grassroots Fest featuring James Taylor and Doug Emhoff.

Chip in now to reserve your spot: https://t.co/Vxch9xBxz7 https://t.co/xG4JRePFDE",1824,11516
2020-08-20 18:17:00,JoeBiden,"When I first launched my campaign, I said we're in a battle for the soul of this nation.
 
As I accept the nomination tonight, it's clear what's at stake in the next 75 days.
 
We can and will win. Join us in the fight: https://t.co/vegxIzIAkN",2035,11032
2020-08-20 16:20:00,JoeBiden,"Donald Trump is not responsible for COVID-19 — but he does bear full responsibility for the failed national response. 

We've got to hold him accountable this November.",25631,184264
